TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o,Prediction_RNNTransformer
07/24/2020 02:10:00,0.3239568167280055,0.0,0.16369005831977854,0.13439514932923502,0.3491668736621692,-0.0040086815260412115,-0.046864217669143705,0.20805457739423144,-0.09452173311147796,0.5252808541686013,0.5277496689008978,0.2471599002119361,0.15885136741386313,1,1.0
07/24/2020 02:20:00,0.3263382336796733,0.0,0.16369005831977854,0.15748047278582478,-0.6396053219607045,0.012795484521105936,-0.1742200264241128,0.20805457739423144,-0.058253518129583924,0.5186492606418892,0.5182454836470946,0.266370955450856,0.1797155694576525,1,1.0
07/24/2020 02:30:00,0.33507009583578906,0.0,0.16369005831977854,0.14897521050847043,0.23965041246945898,-0.0040086815260412115,-0.07257938539968993,0.14256098681779455,-0.07638755678967891,0.5309639418937331,0.5325033811609414,0.2471599002119361,0.17203231001199593,1,1.0
07/24/2020 02:40:00,0.33507009583578906,0.0,0.16369005831977854,0.1392552992020097,0.029208825087816224,-0.0040086815260412115,-0.19381466000634578,0.14256098681779455,-0.09452173311147796,0.5276487305182868,0.5277496689008978,0.2471599002119361,0.16324653601455083,1,1.0
07/24/2020 02:50:00,0.3263382336796733,0.0,0.1788238464963369,0.14776056147936545,-1.4092498160484779,-0.0040086815260412115,-0.24524740310438567,0.14256098681779455,-0.09452173311147796,0.5020708976910758,0.5049381506035941,0.266370955450856,0.17093470225409607,0,1.0
07/24/2020 03:00:00,0.30966752833059935,0.0,0.16369005831977854,0.12710414764189695,0.29477887411917886,-0.0040086815260412115,-0.10686782729534071,0.14256098681779455,-0.09452173311147796,0.49922772183797803,0.5011349672175623,0.2471599002119361,0.15225527509071163,1,0.0
07/24/2020 03:10:00,0.3342762901852322,0.0,0.16369005831977854,0.14776056147936545,-0.15561390172386647,-0.0040086815260412115,-0.21585609476755835,0.14256098681779455,-0.07638755678967891,0.5295434360478632,0.5306012199266006,0.266370955450856,0.17093470225409607,1,1.0
07/24/2020 03:20:00,0.3088744966789354,0.0,0.16369005831977854,0.12953499945646169,0.24263764816864009,-0.0040086815260412115,-0.09707115254074408,0.14256098681779455,-0.09452173311147796,0.5129650730970499,0.5125423459993562,0.2471599002119361,0.15445479294749362,1,1.0
07/24/2020 03:30:00,0.31046210798004775,0.0,0.16369005831977854,0.13196429751467165,-1.0341638699859927,-0.0040086815260412115,-0.19381466000634578,0.055230476169317234,-0.09452173311147796,0.5257539895106553,0.5277496689008978,0.2471599002119361,0.15665255322095187,1,1.0
07/24/2020 03:40:00,0.3176063715235576,0.0,0.16369005831977854,0.12224438620821095,0.312908207300181,-0.020812847573191975,-0.03706754291454935,0.055230476169317234,-0.09452173311147796,0.5049119093828174,0.5039865538395979,0.2471599002119361,0.1478569406825475,1,1.0
07/24/2020 03:50:00,0.3176063715235576,0.0,0.1788238464963369,0.14654552401117177,-0.4366185660293114,-0.0040086815260412115,-0.16809708463884757,0.055230476169317234,-0.09452173311147796,0.5134393082588116,0.5144423002610647,0.266370955450856,0.16983665586509628,1,1.0
07/24/2020 04:00:00,0.3207808201268893,0.0,0.16369005831977854,0.13439514932923502,-0.3452661339563116,-0.0040086815260412115,-0.17667051931308408,0.055230476169317234,-0.09452173311147796,0.5134393082588116,0.513492874873368,0.2471599002119361,0.15885136741386313,1,1.0
07/24/2020 04:10:00,0.3176063715235576,0.0,0.16369005831977854,0.1392552992020097,-0.1475565456793312,-0.0040086815260412115,-0.16687384455848744,0.055230476169317234,-0.09452173311147796,0.5044377096991107,0.5058886794776061,0.266370955450856,0.16324653601455083,1,1.0
07/24/2020 04:20:00,0.33507009583578906,0.0,0.1788238464963369,0.16234062265859947,-0.29373617710493205,0.012795484521105936,-0.1901409270370121,0.055230476169317234,-0.07638755678967891,0.5158071846084971,0.5153939326213918,0.28557984221963195,0.1841040786769976,1,1.0
07/24/2020 04:30:00,0.3176063715235576,0.0,0.1788238464963369,0.14046955979202738,0.37782430863737626,-0.0040086815260412115,-0.10074488551007775,0.055230476169317234,-0.07638755678967891,0.5181750609581846,0.5210970702691301,0.266370955450856,0.16434440627206864,1,1.0
07/24/2020 04:40:00,0.3009356661744836,0.0,0.16369005831977854,0.1392552992020097,-0.0330816681390901,-0.0040086815260412115,-0.12156275917266855,0.055230476169317234,-0.09452173311147796,0.48312142988756807,0.4821255644163061,0.266370955450856,0.16324653601455083,1,1.0
07/24/2020 04:50:00,0.3263382336796733,0.0,0.1788238464963369,0.15262109979122748,-0.8240579587594073,0.012795484521105936,-0.2232035607062211,0.055230476169317234,-0.07638755678967891,0.5139113792592149,0.5163444614954036,0.28557984221963195,0.1753263625789685,1,1.0
07/24/2020 05:00:00,0.3263382336796733,0.0,0.1788238464963369,0.1599113246003895,-0.31436192538863683,0.012795484521105936,-0.2085084683197636,0.055230476169317234,-0.07638755678967891,0.5072808855522105,0.5087402660996415,0.28557984221963195,0.1819107004070708,1,1.0
07/24/2020 05:10:00,0.3176063715235576,0.0,0.1788238464963369,0.14168537413839707,-0.5765227458401849,-0.0040086815260412115,-0.25994121141780574,0.055230476169317234,-0.07638755678967891,0.4897540522778758,0.487827634174062,0.266370955450856,0.1654435935365286,0,1.0
07/24/2020 05:20:00,-0.04436920814606499,0.0,0.04265053304467185,-0.08553090524377381,-2.524729323214903,-0.07121770589465362,-0.858764500692863,0.055230476169317234,-0.11265356918430015,0.18612370388085533,0.18746182705060843,0.1703291237711346,-0.0415262434622705,0,0.0
07/24/2020 05:30:00,-0.3714173265027196,0.0,-0.335312453536897,-0.4245314085779306,0.8706132649446772,-0.3903168156995063,-0.6003765820675141,0.14256098681779455,-0.42985779833466375,-0.08387568345277664,-0.08153553053313535,-0.21363769174202765,-0.3563373598713918,0,0.0
07/24/2020 05:40:00,-0.6730636386645695,0.0,-0.4712770357345616,-0.6468867612091508,-3.148796992552179,-0.5413836874775223,-1.5812711498265954,0.14256098681779455,-0.5385634645148714,-0.7517694406571189,-0.7545075171866126,-0.3095803520539614,-0.5669598804141901,0,0.0
07/24/2020 05:50:00,-1.5430755071808497,0.0,-1.2256338838312857,-1.5132236251556184,-1.9719307790502683,-1.094842042460602,-2.200912312764247,0.14256098681779455,-1.0817070309520835,-1.631398500954183,-1.630890689484005,-1.1338963752196478,-1.422319896359087,0,0.0
07/24/2020 06:00:00,-1.5597454385310314,0.0,-1.4064273641331413,-1.6347293141704184,0.15518470111032964,-1.5303931456662012,-1.7086282426546042,0.14256098681779455,-1.5519132965422753,-1.5210303162133854,-1.5215809012662853,-1.3445382397408527,-1.5471445201427152,0,0.0
07/24/2020 06:10:00,-1.602610969038066,0.0,-1.466672698126762,-1.6699650123089436,-0.6298518140503336,-1.614101379934241,-1.8090443595256251,0.14256098681779455,-1.6061368652919388,-1.5797670391035794,-1.5767107928396549,-1.4019706051225418,-1.5835854918534573,0,0.0
07/24/2020 06:20:00,-1.585940657032692,0.0,-1.4516130470552195,-1.6675357142507328,0.2348556029874209,-1.6475795804281335,-1.6878102084828814,0.14256098681779455,-1.6422832496654294,-1.53192555596101,-1.5282345677880356,-1.4019706051225418,-1.5810695469038836,0,0.0
07/24/2020 06:30:00,-1.585940657032692,0.0,-1.4516130470552195,-1.6736112900307893,0.29598392330775014,-1.6475795804281335,-1.690259417298813,0.20805457739423144,-1.6422832496654294,-1.5224519218789616,-1.5196793095732695,-1.4211132812696783,-1.5873628132082143,0,0.0
07/24/2020 06:40:00,-1.585940657032692,0.0,-1.4516130470552195,-1.662675175938871,0.06399559382200484,-1.6308413714935202,-1.7135264997773378,0.20805457739423144,-1.6422832496654294,-1.5503986599194548,-1.5491461318236326,-1.4019706051225418,-1.576037227746115,0,0.0
07/24/2020 06:50:00,-1.5772087821880698,0.0,-1.4365533959836772,-1.6578150260660962,-0.05303606411269626,-1.6308413714935202,-1.68413759907746,0.20805457739423144,-1.6242100574786822,-1.5428197313669831,-1.5415419364278695,-1.4019706051225418,-1.5710074181884894,0,0.0
07/24/2020 07:00:00,-1.585940657032692,0.0,-1.466672698126762,-1.6748255506208063,0.07976616733193026,-1.6308413714935202,-1.6498480336178993,0.20805457739423144,-1.6242100574786822,-1.5248203303994734,-1.522530896195305,-1.4211132812696783,-1.5886209770907507,0,0.0
07/24/2020 07:10:00,-1.585147232037329,0.0,-1.4516130470552195,-1.6809011264008626,-0.14180604643820308,-1.6308413714935202,-1.7404674757343235,0.20805457739423144,-1.6422832496654294,-1.5328723942940004,-1.5301350915910679,-1.4211132812696783,-1.5949182065392566,0,0.0
07/24/2020 07:20:00,-1.5772087821880698,0.0,-1.4365533959836772,-1.6663202883434511,0.10133039844579593,-1.6308413714935202,-1.6400513588633028,0.20805457739423144,-1.6061368652919388,-1.5219782188880264,-1.5196793095732695,-1.4019706051225418,-1.5798109677169598,0,0.0
07/24/2020 07:30:00,-1.585940657032692,0.0,-1.4365533959836772,-1.6566003770369913,0.08823677175222538,-1.614101379934241,-1.6400513588633028,0.12072406674575412,-1.6061368652919388,-1.5518202655850313,-1.5500960911563195,-1.4019706051225418,-1.5697506966348271,0,0.0
07/24/2020 07:40:00,-1.6113424505389893,0.0,-1.466672698126762,-1.7064176901111043,0.35824000267673395,-1.6475795804281335,-1.6755656089853952,0.12072406674575412,-1.6242100574786822,-1.5641354790077013,-1.5643539886701654,-1.440255812852139,-1.6214018745632581,0,0.0
07/24/2020 07:50:00,-1.5430755071808497,0.0,-1.4516130470552195,-1.6432349648868614,0.33730424759100475,-1.6308413714935202,-1.6278065988566846,0.12072406674575412,-1.6242100574786822,-1.5437671018707988,-1.5434424246345693,-1.4019706051225418,-1.5559310085913762,0,0.0
07/24/2020 08:00:00,-1.5772087821880698,0.0,-1.4516130470552195,-1.6699650123089436,-0.2561257795370391,-1.6308413714935202,-1.703729825022741,0.12072406674575412,-1.6061368652919388,-1.4978203952139157,-1.4959161945119694,-1.4211132812696783,-1.5835854918534573,0,0.0
07/24/2020 08:10:00,-1.585940657032692,0.0,-1.4516130470552195,-1.6590304519733778,0.5284974872478644,-1.6308413714935202,-1.6804627425442165,0.12072406674575412,-1.6061368652919388,-1.5413992255211133,-1.5405908736088665,-1.4019706051225418,-1.5722650751155065,0,0.0
07/24/2020 08:20:00,-0.8715151655001188,0.0,-1.0296629274159852,-1.1316948682392443,1.73828224832858,-1.4466674671425306,-0.9212184426989016,0.12072406674575412,-1.5519132965422753,-0.7764004351513395,-0.7725669606551819,-0.9806427838539294,-1.038438231522479,0,0.0
07/24/2020 08:30:00,-0.3372836581517992,0.0,-0.3655328116147958,-0.5703390122738674,-0.9387393194471355,-0.9272041464753003,-0.6616058394110209,0.055230476169317234,-1.0364675403555634,-0.22171800306283862,-0.21936271561352144,-0.4055053754754133,-0.4940687938133453,0,0.0
07/24/2020 08:40:00,-0.32855179599568346,0.0,-0.335312453536897,-0.5083705476396421,0.04064099585425952,-0.6085091831476337,-0.6738530070545888,0.055230476169317234,-0.6381884140254422,-0.11419139766266188,-0.11100288672848876,-0.3095803520539614,-0.4353564586624548,0,0.0
07/24/2020 08:50:00,-0.2594914403306881,0.0,-0.28998191642005183,-0.428177297860689,-0.22051279613211655,-0.507818011044806,-0.5954794485086906,0.055230476169317234,-0.5476210540181672,-0.04834998138175672,-0.0501693235623886,-0.23282894162032597,-0.35976382303679466,0,0.0
07/24/2020 09:00:00,-0.28489245983809336,0.0,-0.3050920954589981,-0.4221013336415446,0.38586445775295025,-0.49103523649361236,-0.6028256303743159,0.055230476169317234,-0.5113886310794191,-0.12745561357967966,-0.12525968075601848,-0.23282894162032597,-0.35405403063038254,0,0.0
07/24/2020 09:10:00,-0.3031500024893867,0.0,-0.3202022744979507,-0.4755645359984142,-0.7441286708671755,-0.507818011044806,-0.765697133833547,0.055230476169317234,-0.5295058750115756,-0.08387568345277664,-0.07963557627142685,-0.2712068153072834,-0.40438010272738867,0,0.0
07/24/2020 09:20:00,-0.3031500024893867,0.0,-0.3202022744979507,-0.4439723965081167,0.7534958544459877,-0.4742504246570911,-0.6836483977361457,0.055230476169317234,-0.5113886310794191,-0.08577042446040808,-0.08153553053313535,-0.23282894162032597,-0.37461856574115127,0,0.0
07/24/2020 09:30:00,-0.311088058994947,0.0,-0.3050920954589981,-0.4536934731318421,0.42930264470188806,-0.49103523649361236,-0.7130398665821027,0.20805457739423144,-0.5113886310794191,-0.11087615080916066,-0.10719970334245893,-0.23282894162032597,-0.3837692099759158,0,0.0
07/24/2020 09:40:00,-0.32855179599568346,0.0,-0.335312453536897,-0.48406979827576996,-0.15680202606427834,-0.5246028228813272,-0.7314074078648543,0.20805457739423144,-0.5476210540181672,-0.126981378417918,-0.1233586230079948,-0.2712068153072834,-0.4124040159033467,0,0.0
07/24/2020 09:50:00,-0.31981993383956914,0.0,-0.3202022744979507,-0.4731336841838508,0.8242741590221343,-0.5246028228813272,-0.659156791104219,0.20805457739423144,-0.5657360953630509,-0.09713879955008883,-0.09484289917296838,-0.2712068153072834,-0.4020877204947277,0,0.0
07/24/2020 10:00:00,-0.311088058994947,0.0,-0.3050920954589981,-0.4731336841838508,0.7858462912884131,-0.5246028228813272,-0.7032419077544664,0.20805457739423144,-0.5657360953630509,-0.11798084419986982,-0.11765548536025645,-0.2520178784638047,-0.4020877204947277,0,0.0
07/24/2020 10:10:00,-0.32855179599568346,0.0,-0.3050920954589981,-0.4743487216520445,-0.37454330045474954,-0.507818011044806,-0.7020172230919369,0.20805457739423144,-0.5657360953630509,-0.10708670427195274,-0.10529864559443526,-0.2520178784638047,-0.4032334954710526,0,0.0
07/24/2020 10:20:00,-0.31981993383956914,0.0,-0.3050920954589981,-0.4670592737210599,0.5472552964569869,-0.507818011044806,-0.6763009317974807,0.20805457739423144,-0.5657360953630509,-0.1231908320610045,-0.12050707198229198,-0.2520178784638047,-0.39636107082422833,0,0.0
07/24/2020 10:30:00,-0.31981993383956914,0.0,-0.3202022744979507,-0.4950047470504243,0.2616276098782666,-0.5413836874775223,-0.6236436645460387,0.16438932206999285,-0.5838492094440777,-0.1037714574184495,-0.10339869133272675,-0.2712068153072834,-0.42272729569467643,0,0.0
07/24/2020 10:40:00,-0.2340888728254984,0.0,-0.28998191642005183,-0.40023027077497114,0.9737250815151058,-0.5246028228813272,-0.5354734312455438,0.16438932206999285,-0.5838492094440777,-0.061138897795362204,-0.06062510558018613,-0.2520178784638047,-0.3335214060346081,0,0.0
07/24/2020 10:50:00,-0.34601553299642135,0.0,-0.3050920954589981,-0.4950047470504243,-0.23172973924619927,-0.5246028228813272,-0.8195776411653491,0.16438932206999285,-0.5838492094440777,-0.13692818332007634,-0.13476600178978868,-0.2520178784638047,-0.42272729569467643,0,0.0
07/24/2020 11:00:00,-0.311088058994947,0.0,-0.3050920954589981,-0.47677879658843186,0.16978435720880444,-0.5413836874775223,-0.693445232999872,0.16438932206999285,-0.5838492094440777,-0.11324402715884617,-0.10719970334245893,-0.2712068153072834,-0.405525344225001,0,0.0
07/24/2020 11:10:00,-0.32855179599568346,0.0,-0.3202022744979507,-0.4913596346458433,0.8338725224911001,-0.5581664620287122,-0.5856814896810543,0.16438932206999285,-0.6019643884506654,-0.10282298709492821,-0.1014965656947206,-0.2712068153072834,-0.4192851808686409,0,0.0
07/24/2020 11:20:00,0.2834727031726387,0.0,0.07290784935199976,-0.011412454366700422,1.8565790386628078,-0.3399488831746378,0.13804968360608025,0.16438932206999285,-0.5113886310794191,0.35096436216399807,0.35380363247970575,0.09351150271585557,0.026333607039996106,1,0.0
07/24/2020 11:30:00,0.3088744966789354,0.0,0.16369005831977854,0.06999699819771103,-0.035113214079181165,-0.13841705315794767,-0.2232035607062211,0.20805457739423144,-0.22143481164022924,0.5428065876232304,0.5458107142044418,0.18953569750509514,0.10048107971328227,1,1.0
07/24/2020 11:40:00,0.33507009583578906,0.0,0.19395752434982258,0.13318011186104134,-0.15044025772399103,-0.03761523099567693,-0.016249508742826584,0.20805457739423144,-0.1307855429188264,0.5333329180631261,0.5363054610606561,0.2471599002119361,0.1577523556498714,1,1.0
07/24/2020 11:50:00,0.3088744966789354,0.0,0.16369005831977854,0.1356094099192527,-0.3165655406182924,-0.020812847573191975,-0.15462667691491952,0.20805457739423144,-0.09452173311147796,0.4954382753007701,0.4963823584438358,0.2471599002119361,0.15994958870256412,1,1.0
07/24/2020 12:00:00,0.3088744966789354,0.0,0.16369005831977854,0.1246744611445983,-0.10305096497349615,-0.03761523099567693,-0.20238552653449834,0.20805457739423144,-0.11265356918430015,0.5158071846084971,0.5172938868831002,0.2471599002119361,0.15005645970814088,1,1.0
07/24/2020 12:10:00,0.3088744966789354,0.0,0.19395752434982258,0.13439514932923502,-0.529727515259904,-0.0040086815260412115,-0.18891511881057033,0.20805457739423144,-0.11265356918430015,0.5267024243561217,0.5268002079168704,0.266370955450856,0.15885136741386313,1,1.0
07/24/2020 12:20:00,-0.44921109232161516,0.0,-0.25975482863470184,-0.4269614835143179,-2.568942386128493,-0.23919557386926626,-1.1955259778641103,0.20805457739423144,-0.22143481164022924,-0.11845507936163148,-0.11765548536025645,-0.1368686444179104,-0.35862108325821695,0,1.0
07/24/2020 12:30:00,-0.9223195265116052,0.0,-0.8034010061561074,-0.9652327929012825,0.6273910674967058,-0.7594982560921371,-1.2396112550234875,0.09889573149355597,-0.8102150226911846,-0.6816638105064199,-0.6803660514356861,-0.654816266941195,-0.8745814944847409,0,0.0
07/24/2020 12:40:00,-0.9659780886703038,0.0,-0.8788373860011414,-1.0393512437783559,-0.6485323331195395,-0.9942675049428714,-1.4012567897471446,0.09889573149355597,-1.0093242314504194,-0.9199269423062408,-0.9179972376450158,-0.7698398742835769,-0.9472775405409891,0,0.0
07/24/2020 12:50:00,-0.9834418256710417,0.0,-0.90900721611163,-1.0915986317888557,-0.3107549581662088,-1.0780805320750328,-1.4147271974710751,0.09889573149355597,-1.0817070309520835,-0.8583481433826536,-0.856213679549894,-0.8273406187570493,-0.998774536012723,0,0.0
07/24/2020 13:00:00,-0.9397824895134501,0.0,-0.8486641358753877,-1.0490719319629926,1.4130645211095452,-1.094842042460602,-1.1796063613242507,0.09889573149355597,-1.1178931995581498,-0.8124003369060642,-0.8096374087599831,-0.8081758242144758,-0.9568427178417315,0,0.0
07/24/2020 13:10:00,-0.9405762951640071,0.0,-0.8335775659740472,-1.0466406917093405,0.31240017977475726,-1.0780805320750328,-1.2530816627474155,0.09889573149355597,-1.0997990827923343,-0.8308745406842155,-0.8315000356145833,-0.7890090057664341,-0.954449693161303,0,0.0
07/24/2020 13:20:00,-0.9485143516695659,0.0,-0.8788373860011414,-1.0721572554195824,0.7028696844860286,-1.094842042460602,-1.2261406867904274,0.09889573149355597,-1.1178931995581498,-0.843663421619766,-0.8400541903430332,-0.846507437205091,-0.9795878078294876,0,0.0
07/24/2020 13:30:00,-0.43254039966104757,0.0,-0.6222843895736139,-0.6796943266067307,1.4386058094588028,-0.9607367170214169,-0.6089498562326187,0.14256098681779455,-1.0636108492607033,-0.11987558520750126,-0.11765548536025645,-0.5589442987558602,-0.598325474180654,0,0.0
07/24/2020 13:40:00,0.2144107995098574,0.0,0.088034907821107,-0.07459479115185472,-1.926857087608038,-0.44067889102905355,-0.22565276952215269,0.14256098681779455,-0.6019643884506654,0.18280739268570145,0.18556187278889993,0.035904792334820704,-0.031492215048082105,1,0.0
07/24/2020 13:50:00,0.3176063715235576,0.0,0.16369005831977854,0.07607140866050202,-0.04572735051819242,-0.13841705315794767,-0.0921740189819229,0.14256098681779455,-0.22143481164022924,0.526228224672417,0.529651794538906,0.18953569750509514,0.1059975356074624,1,1.0
07/24/2020 14:00:00,0.3779348523439322,0.0,0.23936208824861105,0.20486771092355138,-0.06131739231446562,0.012795484521105936,-0.011349967547051122,0.14256098681779455,-0.07638755678967891,0.5598591857358035,0.560068576121956,0.30479089745855187,0.2224447409032557,1,1.0
07/24/2020 14:10:00,0.3176063715235576,0.0,0.1788238464963369,0.17935153565239825,-0.6971698334214018,0.06321001994788232,-0.08360058430768637,0.14256098681779455,-0.003847134636465217,0.4925961637893229,0.4954328974598065,0.30479089745855187,0.19945320960611965,1,1.0
07/24/2020 14:20:00,0.3088744966789354,0.0,0.14855638046629285,0.15505117472761482,0.16462792013787425,0.0295996505682567,-0.12156275917266855,0.14256098681779455,-0.021983375883829103,0.5020708976910758,0.5020865639815587,0.28557984221963195,0.17752149183726285,1,1.0
07/24/2020 14:30:00,0.33507009583578906,0.0,0.19395752434982258,0.1659857350631805,0.8405527600574995,0.0295996505682567,0.09396456695583283,0.27354816797066833,-0.0401174145439241,0.5437528583073385,0.5439085885664356,0.28557984221963195,0.18739454298552238,1,1.0
07/24/2020 14:40:00,0.3263382336796733,0.0,0.1788238464963369,0.16963162434593754,-0.04656230969378387,0.0295996505682567,-0.06890549192122658,0.27354816797066833,-0.0401174145439241,0.5058603797063407,0.5068381048653027,0.28557984221963195,0.19068492244206334,1,1.0
07/24/2020 14:50:00,0.3176063715235576,0.0,0.1788238464963369,0.16963162434593754,-0.9098581943954801,0.0464039439457366,-0.23789993716572289,0.27354816797066833,-0.0401174145439241,0.5058592798866332,0.5058886794776061,0.28557984221963195,0.19068492244206334,0,1.0
07/24/2020 15:00:00,0.3342762901852322,0.0,0.1788238464963369,0.1769222375941869,-0.24698382280662934,0.0295996505682567,-0.2525937454791407,0.27354816797066833,-0.021983375883829103,0.5148598141046813,0.5172938868831002,0.28557984221963195,0.19726227386246836,0,1.0
07/24/2020 15:10:00,0.3176063715235576,0.0,0.1788238464963369,0.16477147447316284,0.003082219073234321,0.0295996505682567,-0.1595262181106927,0.27354816797066833,-0.0401174145439241,0.5015966980073712,0.5030370928555705,0.28557984221963195,0.1862985101631612,1,0.0
07/24/2020 15:20:00,0.3176063715235576,0.0,0.1788238464963369,0.16234062265859947,-0.8009442577970556,0.012795484521105936,-0.26116701964424527,0.27354816797066833,-0.058253518129583924,0.5181750609581846,0.5210970702691301,0.28557984221963195,0.1841040786769976,0,1.0
07/24/2020 15:30:00,0.30966752833059935,0.0,0.19395752434982258,0.1708458849359552,-0.7952885377055752,0.0464039439457366,-0.2538182696325405,0.14256098681779455,-0.021983375883829103,0.5072808855522105,0.5058886794776061,0.30479089745855187,0.19178060632693028,0,0.0
07/24/2020 15:40:00,0.3176063715235576,0.0,0.1788238464963369,0.18178238746696163,1.0903262841451018,0.0295996505682567,-0.06033350182916171,0.14256098681779455,-0.021983375883829103,0.5034914035369477,0.5049381506035941,0.30479089745855187,0.2016451981703931,1,0.0
07/24/2020 15:50:00,0.3176063715235576,0.0,0.1788238464963369,0.1708458849359552,-0.3924661504882807,0.0295996505682567,-0.23422604368725955,0.14256098681779455,-0.0401174145439241,0.49922772183797803,0.5020865639815587,0.30479089745855187,0.19178060632693028,1,1.0
07/24/2020 16:00:00,0.3176063715235576,0.0,0.1788238464963369,0.17813727506238058,-0.4602402945170868,0.0464039439457366,-0.2550440778589823,0.14256098681779455,-0.021983375883829103,0.5049119093828174,0.5068381048653027,0.30479089745855187,0.198358135588595,0,1.0
07/24/2020 16:10:00,0.3088744966789354,0.0,0.1788238464963369,0.17327673675051858,-0.18689694480937857,0.0464039439457366,-0.15340327632542974,0.14256098681779455,-0.021983375883829103,0.5177008257964228,0.5191960125211064,0.30479089745855187,0.19397381535964112,1,0.0
07/24/2020 16:20:00,0.3263382336796733,0.0,0.1788238464963369,0.18056734999876795,0.3513448195387918,0.0295996505682567,-0.12156275917266855,0.14256098681779455,-0.021983375883829103,0.5290703007058092,0.5306012199266006,0.28557984221963195,0.2005495977217893,1,1.0
07/24/2020 16:30:00,0.3263382336796733,0.0,0.1788238464963369,0.19636244864619704,0.04928366956411915,0.0464039439457366,-0.1778939199025739,0.16438932206999285,-0.021983375883829103,0.515334049266443,0.5172938868831002,0.30479089745855187,0.21478526959580765,1,1.0
07/24/2020 16:40:00,0.33507009583578906,0.0,0.16369005831977854,0.2036534503335351,0.476072205929136,0.0464039439457366,-0.2868821873747915,0.16438932206999285,-0.021983375883829103,0.5267024243561217,0.529651794538906,0.3240041211676115,0.22135149034023166,0,1.0
07/24/2020 16:50:00,0.17154604300171425,0.0,0.14855638046629285,0.16477147447316284,-2.1208739560986016,0.06321001994788232,-0.5942536402822511,0.16438932206999285,-0.003847134636465217,0.38459642304709213,0.38612257529709465,0.3240041211676115,0.1862985101631612,0,0.0
07/24/2020 17:00:00,-0.3031500024893867,0.0,-0.3202022744979507,-0.3382621945798331,0.5223509465599215,-0.23919557386926626,-0.8489689495021764,0.16438932206999285,-0.26675001617417504,-0.027982136415680425,-0.02545461173709437,-0.09847963925089454,-0.27551757660526816,0,0.0
07/24/2020 17:10:00,-0.3547481691514301,0.0,-0.3655328116147958,-0.43060659591889894,-0.7774432598927626,-0.42389216923753736,-0.9946937441220665,0.16438932206999285,-0.46609655371181435,-0.15634972212398754,-0.15472593346505875,-0.19444658642840917,-0.36204740780854927,0,0.0
07/24/2020 17:20:00,-0.34442792169531045,0.0,-0.3504226325758433,-0.4378972091671483,0.35499466304319804,-0.45746370286557486,-0.7803909421469648,0.16438932206999285,-0.48421379764397077,-0.08150670728338355,-0.07868397950743253,-0.19444658642840917,-0.36890308689294377,0,0.0
07/24/2020 17:30:00,-0.30235619683883125,0.0,-0.3202022744979507,-0.3686389081628496,-0.43308070860351416,-0.44067889102905355,-0.8097822504837922,0.18622624214203332,-0.5023310415761273,-0.08955987099761602,-0.08628817490319454,-0.17525533655011086,-0.30391936802599706,0,0.0
07/24/2020 17:40:00,-0.311088058994947,0.0,-0.335312453536897,-0.38321935778117233,-0.2382288809373588,-0.44067889102905355,-0.7950858740242926,0.18622624214203332,-0.48421379764397077,-0.12129609105337306,-0.11765548536025645,-0.17525533655011086,-0.31757347277819464,0,0.0
07/24/2020 17:50:00,-0.31981993383956914,0.0,-0.335312453536897,-0.3953701209021964,0.45245922194623406,-0.45746370286557486,-0.818354401084989,0.18622624214203332,-0.48421379764397077,-0.11135038597092031,-0.10815133570278594,-0.17525533655011086,-0.3289630001228762,0,0.0
07/24/2020 18:00:00,-0.32855179599568346,0.0,-0.3202022744979507,-0.40023027077497114,-0.49064522006421146,-0.45746370286557486,-0.8526415589075979,0.18622624214203332,-0.5023310415761273,-0.11561190350853369,-0.11480389873822094,-0.19444658642840917,-0.3335214060346081,0,0.0
07/24/2020 18:10:00,-0.311088058994947,0.0,-0.335312453536897,-0.40995134739869654,0.05108278092288838,-0.4742504246570911,-0.8550907677235294,0.18622624214203332,-0.5023310415761273,-0.11087615080916066,-0.10815133570278594,-0.19444658642840917,-0.34264365411487185,0,0.0
07/24/2020 18:20:00,-0.3031500024893867,0.0,-0.335312453536897,-0.41359607136418886,1.2126689594305347,-0.49103523649361236,-0.6860976065520773,0.18622624214203332,-0.5023310415761273,-0.09003410615937767,-0.08818923265121821,-0.21363769174202765,-0.34606547924138953,0,0.0
07/24/2020 18:30:00,-0.3031500024893867,0.0,-0.3202022744979507,-0.4160261463005762,-0.47547717114855564,-0.4742504246570911,-0.8771333260486542,0.14256098681779455,-0.520446220582715,-0.09950777571947991,-0.09769555368498842,-0.19444658642840917,-0.3483474305774411,0,0.0
07/24/2020 18:40:00,-0.311088058994947,0.0,-0.3050920954589981,-0.41359607136418886,-0.2548691095616001,-0.45746370286557486,-0.9052988261590421,0.14256098681779455,-0.5023310415761273,-0.11087615080916066,-0.10815133570278594,-0.19444658642840917,-0.34606547924138953,0,0.0
07/24/2020 18:50:00,-0.1562966423158809,0.0,-0.28998191642005183,-0.36742425913374466,2.171509561092999,-0.4742504246570911,-0.4766932222088389,0.14256098681779455,-0.520446220582715,0.08570289169109532,0.09145994141771416,-0.21363769174202765,-0.3027825230362066,0,0.0
